MM/DD/YYYY,ID,YEAR,MONTH,DAY,TSUN,TSUN_FLAGS,WSF5,WSF5_FLAGS,WSFM,WSFM_FLAGS,TMAX,TMAX_FLAGS,WSFG,WSFG_FLAGS,ACMH,ACMH_FLAGS,PRCP,PRCP_FLAGS,WT16,WT16_FLAGS,WSF2,WSF2_FLAGS,SNOW,SNOW_FLAGS,SNWD,SNWD_FLAGS,THIC,THIC_FLAGS,WDFM,WDFM_FLAGS,WT07,WT07_FLAGS,WDF1,WDF1_FLAGS,WT03,WT03_FLAGS,ACSH,ACSH_FLAGS,WT18,WT18_FLAGS,WDF2,WDF2_FLAGS,WT02,WT02_FLAGS,WT14,WT14_FLAGS,FRGT,FRGT_FLAGS,WT09,WT09_FLAGS,TAVG,TAVG_FLAGS,WV20,WV20_FLAGS,WDF5,WDF5_FLAGS,FMTM,FMTM_FLAGS,WT11,WT11_FLAGS,PGTM,PGTM_FLAGS,WT08,WT08_FLAGS,WT04,WT04_FLAGS,WESD,WESD_FLAGS,WT05,WT05_FLAGS,WDFG,WDFG_FLAGS,WT13,WT13_FLAGS,WT21,WT21_FLAGS,AWND,AWND_FLAGS,WT10,WT10_FLAGS,WT01,WT01_FLAGS,WSF1,WSF1_FLAGS,WV03,WV03_FLAGS,TMIN,TMIN_FLAGS,WV01,WV01_FLAGS
2004-02-19,USW00023234,2004,02,19,0.0,__W,98.0,__X,nan,nan,128.0,__0,nan,nan,nan,nan,0.0,T_0,1.0,__0,80.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__W,nan,nan,260.0,__X,1538.0,__X,nan,nan,1535.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,42.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,78.0,__0,nan,nan
2004-02-20,USW00023234,2004,02,20,0.0,__W,58.0,__X,nan,nan,128.0,__0,nan,nan,nan,nan,13.0,__0,1.0,__0,45.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.0,__X,nan,nan,1.0,__X,nan,nan,nan,nan,111.0,__W,nan,nan,260.0,__X,1408.0,__X,nan,nan,1454.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,21.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__0,nan,nan
2004-02-21,USW00023234,2004,02,21,0.0,__W,45.0,__X,nan,nan,122.0,__0,nan,nan,nan,nan,10.0,__0,1.0,__0,31.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__W,nan,nan,190.0,__X,1308.0,__X,nan,nan,135.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,7.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,83.0,__0,nan,nan
2004-02-22,USW00023234,2004,02,22,0.0,__W,80.0,__X,nan,nan,139.0,__0,nan,nan,nan,nan,15.0,__0,1.0,__0,63.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,220.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__W,nan,nan,210.0,__X,1439.0,__X,nan,nan,1409.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,21.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,94.0,__0,nan,nan
2004-02-23,USW00023234,2004,02,23,0.0,__W,103.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,89.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__W,nan,nan,270.0,__X,1345.0,__X,nan,nan,1346.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,23.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__0,nan,nan
2004-02-24,USW00023234,2004,02,24,0.0,__W,107.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,23.0,__0,1.0,__0,80.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,140.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,140.0,__X,2358.0,__X,nan,nan,2357.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,42.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,100.0,__0,nan,nan
2004-02-25,USW00023234,2004,02,25,0.0,__W,201.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,371.0,__0,1.0,__0,170.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,__0,nan,nan,nan,nan,200.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__W,nan,nan,200.0,__X,928.0,__X,nan,nan,928.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,104.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan
2004-02-26,USW00023234,2004,02,26,0.0,__W,130.0,__X,nan,nan,133.0,__0,nan,nan,nan,nan,33.0,__0,1.0,__0,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,240.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__W,nan,nan,270.0,__X,1517.0,__X,nan,nan,1519.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,50.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__0,nan,nan
2004-02-27,USW00023234,2004,02,27,0.0,__W,139.0,__X,nan,nan,133.0,__0,nan,nan,nan,nan,15.0,__0,1.0,__0,107.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__W,nan,nan,280.0,__X,1820.0,__X,nan,nan,1814.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,37.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,78.0,__0,nan,nan
2004-02-28,USW00023234,2004,02,28,0.0,__W,125.0,__X,nan,nan,144.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,103.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__W,nan,nan,260.0,__X,1649.0,__X,nan,nan,1947.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,43.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,61.0,__0,nan,nan
2004-02-29,USW00023234,2004,02,29,0.0,__W,107.0,__X,nan,nan,128.0,__0,nan,nan,nan,nan,0.0,T_0,1.0,__0,94.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__W,nan,nan,260.0,__X,937.0,__X,nan,nan,1021.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,38.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,83.0,__0,nan,nan
2004-03-18,USW00023234,2004,03,18,0.0,__W,130.0,__X,nan,nan,250.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,183.0,__W,nan,nan,280.0,__X,2128.0,__X,nan,nan,1816.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,41.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__0,nan,nan
2004-03-19,USW00023234,2004,03,19,0.0,__W,116.0,__X,nan,nan,200.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,150.0,__W,nan,nan,280.0,__X,1713.0,__X,nan,nan,1505.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,52.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2004-03-20,USW00023234,2004,03,20,0.0,__W,112.0,__X,nan,nan,256.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,172.0,__W,nan,nan,280.0,__X,1815.0,__X,nan,nan,1815.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,24.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,83.0,__0,nan,nan
2004-03-21,USW00023234,2004,03,21,0.0,__W,125.0,__X,nan,nan,178.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,107.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,150.0,__W,nan,nan,260.0,__X,1654.0,__X,nan,nan,1653.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,46.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__0,nan,nan
2004-03-22,USW00023234,2004,03,22,0.0,__W,161.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,0.0,T_0,1.0,__0,116.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,1.0,__X,nan,nan,nan,nan,133.0,__W,nan,nan,260.0,__X,1619.0,__X,nan,nan,1607.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,67.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan
2004-03-23,USW00023234,2004,03,23,0.0,__W,174.0,__X,nan,nan,161.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,130.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,250.0,__X,1723.0,__X,nan,nan,1723.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,79.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__0,nan,nan
2004-03-24,USW00023234,2004,03,24,0.0,__W,125.0,__X,nan,nan,194.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,103.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,156.0,__W,nan,nan,260.0,__X,1408.0,__X,nan,nan,1822.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,58.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__0,nan,nan
2004-03-25,USW00023234,2004,03,25,0.0,__W,156.0,__X,nan,nan,161.0,__0,nan,nan,nan,nan,132.0,__0,1.0,__0,116.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,190.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,140.0,__X,1527.0,__X,nan,nan,1138.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,42.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,94.0,__0,nan,nan
2004-03-26,USW00023234,2004,03,26,0.0,__W,125.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,0.0,T_0,1.0,__0,103.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__W,nan,nan,250.0,__X,1620.0,__X,nan,nan,1619.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,31.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,72.0,__0,nan,nan
2004-03-27,USW00023234,2004,03,27,0.0,__W,107.0,__X,nan,nan,167.0,__0,nan,nan,nan,nan,18.0,__0,1.0,__0,94.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.0,__X,nan,nan,1.0,__X,nan,nan,nan,nan,139.0,__W,nan,nan,270.0,__X,1549.0,__X,nan,nan,1744.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,40.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,111.0,__0,nan,nan
2004-03-28,USW00023234,2004,03,28,0.0,__W,54.0,__X,nan,nan,228.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,45.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,340.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,161.0,__W,nan,nan,340.0,__X,1731.0,__X,nan,nan,1733.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,14.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
2004-03-29,USW00023234,2004,03,29,0.0,__W,139.0,__X,nan,nan,183.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,116.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,150.0,__W,nan,nan,280.0,__X,1400.0,__X,nan,nan,1403.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,47.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__0,nan,nan
2004-03-30,USW00023234,2004,03,30,0.0,__W,170.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,3.0,__0,1.0,__0,143.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,1.0,__X,nan,nan,nan,nan,122.0,__W,nan,nan,260.0,__X,1651.0,__X,nan,nan,948.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,85.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,94.0,__0,nan,nan
2004-03-31,USW00023234,2004,03,31,0.0,__W,174.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,156.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__W,nan,nan,260.0,__X,1621.0,__X,nan,nan,1620.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,63.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,83.0,__0,nan,nan
2004-04-01,USW00023234,2004,04,1,0.0,__W,161.0,__X,nan,nan,183.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,139.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,270.0,__X,1514.0,__X,nan,nan,1511.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,67.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,67.0,__0,nan,nan
2004-04-02,USW00023234,2004,04,2,0.0,__W,174.0,__X,nan,nan,217.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,130.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,360.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,172.0,__W,nan,nan,350.0,__X,350.0,__X,nan,nan,347.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,58.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__0,nan,nan
2004-04-03,USW00023234,2004,04,3,0.0,__W,148.0,__X,nan,nan,206.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,130.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,156.0,__W,nan,nan,270.0,__X,1117.0,__X,nan,nan,1109.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,42.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2004-04-04,USW00023234,2004,04,4,0.0,__W,125.0,__X,nan,nan,139.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__W,nan,nan,260.0,__X,1440.0,__X,nan,nan,1854.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,55.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__0,nan,nan
2004-04-05,USW00023234,2004,04,5,0.0,__W,161.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,116.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,260.0,__X,1548.0,__X,nan,nan,1518.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,72.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2004-04-06,USW00023234,2004,04,6,0.0,__W,148.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,125.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,260.0,__X,1531.0,__X,nan,nan,1425.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,73.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
2004-04-07,USW00023234,2004,04,7,0.0,__W,156.0,__X,nan,nan,189.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,125.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,139.0,__W,nan,nan,260.0,__X,1531.0,__X,nan,nan,1845.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,54.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,83.0,__0,nan,nan
2004-04-08,USW00023234,2004,04,8,0.0,__W,156.0,__X,nan,nan,172.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,130.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,139.0,__W,nan,nan,270.0,__X,1601.0,__X,nan,nan,1605.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,61.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2004-04-09,USW00023234,2004,04,9,0.0,__W,134.0,__X,nan,nan,211.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,150.0,__W,nan,nan,280.0,__X,1752.0,__X,nan,nan,1749.0,__W,1.0,__0,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,39.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,89.0,__0,nan,nan
2004-04-10,USW00023234,2004,04,10,0.0,__W,148.0,__X,nan,nan,211.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,125.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,150.0,__W,nan,nan,280.0,__X,1555.0,__X,nan,nan,1555.0,__W,1.0,__0,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,48.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,83.0,__0,nan,nan
2004-04-11,USW00023234,2004,04,11,0.0,__W,134.0,__X,nan,nan,161.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,107.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,280.0,__X,1500.0,__X,nan,nan,1506.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,42.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
2004-04-12,USW00023234,2004,04,12,0.0,__W,143.0,__X,nan,nan,156.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,125.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,133.0,__W,nan,nan,260.0,__X,1651.0,__X,nan,nan,1817.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,66.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,106.0,__0,nan,nan
2004-04-13,USW00023234,2004,04,13,0.0,__W,116.0,__X,nan,nan,178.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,139.0,__W,nan,nan,260.0,__X,1252.0,__X,nan,nan,1352.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,45.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,100.0,__0,nan,nan
2004-04-14,USW00023234,2004,04,14,0.0,__W,125.0,__X,nan,nan,189.0,__0,nan,nan,nan,nan,0.0,T_0,1.0,__0,103.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,150.0,__W,nan,nan,200.0,__X,1357.0,__X,nan,nan,1352.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,42.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,111.0,__0,nan,nan
2004-04-15,USW00023234,2004,04,15,0.0,__W,107.0,__X,nan,nan,150.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,94.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,122.0,__W,nan,nan,270.0,__X,1844.0,__X,nan,nan,1745.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,39.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,94.0,__0,nan,nan
2004-04-16,USW00023234,2004,04,16,0.0,__W,98.0,__X,nan,nan,172.0,__0,nan,nan,nan,nan,0.0,__0,nan,nan,80.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,250.0,__X,1621.0,__X,nan,nan,1657.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,33.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,83.0,__0,nan,nan
2004-04-17,USW00023234,2004,04,17,0.0,__W,139.0,__X,nan,nan,161.0,__0,nan,nan,nan,nan,8.0,__0,1.0,__0,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,128.0,__W,nan,nan,270.0,__X,1518.0,__X,nan,nan,1516.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,49.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__0,nan,nan
2004-04-18,USW00023234,2004,04,18,0.0,__W,76.0,__X,nan,nan,144.0,__0,nan,nan,nan,nan,10.0,__0,1.0,__0,63.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,117.0,__W,nan,nan,220.0,__X,1334.0,__X,nan,nan,1258.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,nan,nan,nan,nan,24.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,89.0,__0,nan,nan
2004-04-19,USW00023234,2004,04,19,0.0,__W,143.0,__X,nan,nan,167.0,__0,nan,nan,nan,nan,3.0,__0,1.0,__0,112.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,180.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,139.0,__W,nan,nan,190.0,__X,1502.0,__X,nan,nan,1512.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,57.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,106.0,__0,nan,nan
2004-04-20,USW00023234,2004,04,20,0.0,__W,112.0,__X,nan,nan,183.0,__0,nan,nan,nan,nan,5.0,__0,1.0,__0,98.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0,__X,nan,nan,nan,nan,nan,nan,nan,nan,156.0,__W,nan,nan,260.0,__X,1338.0,__X,nan,nan,1450.0,__W,nan,nan,nan,nan,0.0,__0,nan,nan,nan,nan,1.0,__X,nan,nan,47.0,__X,nan,nan,1.0,__0,nan,nan,nan,nan,128.0,__0,nan,nan
