MM/DD/YYYY,ID,YEAR,MONTH,DAY,SNOW,SNOW_FLAGS,PRCP,PRCP_FLAGS
2013-09-07,US1CASM0008,2013,09,7,0.0,__N,0.0,__N
2013-09-08,US1CASM0008,2013,09,8,0.0,__N,0.0,__N
2013-09-09,US1CASM0008,2013,09,9,0.0,__N,0.0,__N
2013-09-10,US1CASM0008,2013,09,10,0.0,__N,0.0,__N
2013-09-11,US1CASM0008,2013,09,11,0.0,__N,0.0,__N
2013-09-12,US1CASM0008,2013,09,12,0.0,__N,0.0,__N
2013-09-13,US1CASM0008,2013,09,13,0.0,__N,0.0,__N
2013-09-14,US1CASM0008,2013,09,14,0.0,__N,0.0,__N
2013-09-15,US1CASM0008,2013,09,15,0.0,__N,0.0,__N
2013-09-16,US1CASM0008,2013,09,16,0.0,__N,0.0,__N
2013-09-17,US1CASM0008,2013,09,17,0.0,__N,0.0,__N
2013-09-18,US1CASM0008,2013,09,18,0.0,__N,0.0,__N
2013-09-19,US1CASM0008,2013,09,19,0.0,__N,0.0,__N
2013-09-20,US1CASM0008,2013,09,20,0.0,__N,0.0,__N
2013-09-21,US1CASM0008,2013,09,21,0.0,__N,0.0,__N
2013-09-23,US1CASM0008,2013,09,23,0.0,__N,0.0,__N
2013-09-24,US1CASM0008,2013,09,24,0.0,__N,0.0,__N
2013-09-25,US1CASM0008,2013,09,25,0.0,__N,0.0,__N
2013-09-26,US1CASM0008,2013,09,26,0.0,__N,0.0,__N
2013-09-27,US1CASM0008,2013,09,27,0.0,__N,0.0,__N
2013-09-28,US1CASM0008,2013,09,28,0.0,__N,0.0,__N
2013-09-29,US1CASM0008,2013,09,29,0.0,__N,0.0,__N
2013-09-30,US1CASM0008,2013,09,30,0.0,__N,0.0,__N
2013-10-01,US1CASM0008,2013,10,1,0.0,__N,0.0,__N
2013-10-02,US1CASM0008,2013,10,2,0.0,__N,0.0,__N
2013-10-03,US1CASM0008,2013,10,3,0.0,__N,0.0,__N
2013-10-04,US1CASM0008,2013,10,4,0.0,__N,0.0,__N
2013-10-05,US1CASM0008,2013,10,5,0.0,__N,0.0,__N
2013-10-06,US1CASM0008,2013,10,6,0.0,__N,0.0,__N
2013-10-07,US1CASM0008,2013,10,7,0.0,__N,0.0,__N
2013-10-08,US1CASM0008,2013,10,8,0.0,__N,0.0,__N
2013-10-09,US1CASM0008,2013,10,9,0.0,__N,0.0,__N
2013-10-10,US1CASM0008,2013,10,10,0.0,__N,0.0,__N
2013-10-11,US1CASM0008,2013,10,11,0.0,__N,0.0,__N
2013-10-12,US1CASM0008,2013,10,12,0.0,__N,0.0,__N
2013-10-13,US1CASM0008,2013,10,13,0.0,__N,0.0,__N
2013-10-14,US1CASM0008,2013,10,14,0.0,__N,0.0,__N
2013-10-15,US1CASM0008,2013,10,15,0.0,__N,0.0,__N
2013-10-16,US1CASM0008,2013,10,16,0.0,__N,0.0,__N
2013-10-17,US1CASM0008,2013,10,17,0.0,__N,0.0,__N
2013-10-18,US1CASM0008,2013,10,18,0.0,__N,0.0,__N
2013-10-19,US1CASM0008,2013,10,19,0.0,__N,0.0,__N
2013-10-20,US1CASM0008,2013,10,20,0.0,__N,0.0,__N
2013-10-21,US1CASM0008,2013,10,21,0.0,__N,0.0,__N
2013-10-22,US1CASM0008,2013,10,22,0.0,__N,0.0,__N
2013-10-23,US1CASM0008,2013,10,23,0.0,__N,0.0,__N
2013-10-24,US1CASM0008,2013,10,24,0.0,__N,0.0,__N
2013-10-25,US1CASM0008,2013,10,25,0.0,__N,0.0,__N
2013-10-26,US1CASM0008,2013,10,26,0.0,__N,0.0,__N
2013-10-27,US1CASM0008,2013,10,27,0.0,__N,0.0,__N
2013-10-28,US1CASM0008,2013,10,28,0.0,__N,0.0,__N
2013-10-29,US1CASM0008,2013,10,29,0.0,__N,0.0,__N
2013-10-30,US1CASM0008,2013,10,30,0.0,__N,0.0,__N
2013-10-31,US1CASM0008,2013,10,31,0.0,__N,0.0,__N
2013-11-01,US1CASM0008,2013,11,1,0.0,__N,0.0,__N
2013-11-02,US1CASM0008,2013,11,2,0.0,__N,0.0,__N
2013-11-03,US1CASM0008,2013,11,3,0.0,__N,0.0,__N
2013-11-04,US1CASM0008,2013,11,4,0.0,__N,0.0,__N
2013-11-05,US1CASM0008,2013,11,5,0.0,__N,0.0,__N
2013-11-06,US1CASM0008,2013,11,6,0.0,__N,0.0,__N
2013-11-07,US1CASM0008,2013,11,7,0.0,__N,0.0,__N
2013-11-08,US1CASM0008,2013,11,8,0.0,__N,0.0,__N
2013-11-09,US1CASM0008,2013,11,9,0.0,__N,0.0,__N
2013-11-10,US1CASM0008,2013,11,10,0.0,__N,0.0,__N
2013-11-11,US1CASM0008,2013,11,11,0.0,__N,0.0,__N
2013-11-12,US1CASM0008,2013,11,12,0.0,__N,0.0,__N
2013-11-13,US1CASM0008,2013,11,13,0.0,__N,0.0,__N
2013-11-14,US1CASM0008,2013,11,14,0.0,__N,0.0,__N
2013-11-15,US1CASM0008,2013,11,15,0.0,__N,0.0,__N
2013-11-16,US1CASM0008,2013,11,16,0.0,__N,0.0,__N
2013-11-17,US1CASM0008,2013,11,17,0.0,__N,0.0,__N
2013-11-18,US1CASM0008,2013,11,18,0.0,__N,0.0,__N
2013-11-19,US1CASM0008,2013,11,19,0.0,__N,0.0,__N
2013-11-22,US1CASM0008,2013,11,22,0.0,__N,0.0,__N
2013-11-23,US1CASM0008,2013,11,23,0.0,__N,0.0,__N
2013-11-24,US1CASM0008,2013,11,24,0.0,__N,0.0,__N
2013-11-25,US1CASM0008,2013,11,25,0.0,__N,0.0,__N
2013-11-26,US1CASM0008,2013,11,26,0.0,__N,0.0,__N
2013-11-27,US1CASM0008,2013,11,27,0.0,__N,0.0,__N
2013-11-28,US1CASM0008,2013,11,28,0.0,__N,0.0,__N
2013-11-29,US1CASM0008,2013,11,29,0.0,__N,0.0,__N
2013-11-30,US1CASM0008,2013,11,30,0.0,__N,0.0,__N
2013-12-01,US1CASM0008,2013,12,1,0.0,__N,0.0,__N
2013-12-02,US1CASM0008,2013,12,2,0.0,__N,0.0,__N
2013-12-03,US1CASM0008,2013,12,3,0.0,__N,0.0,__N
2013-12-04,US1CASM0008,2013,12,4,0.0,__N,0.0,__N
2013-12-05,US1CASM0008,2013,12,5,0.0,__N,0.0,__N
2013-12-06,US1CASM0008,2013,12,6,0.0,__N,0.0,__N
2013-12-08,US1CASM0008,2013,12,8,0.0,__N,0.0,__N
2013-12-09,US1CASM0008,2013,12,9,0.0,__N,0.0,__N
2013-12-10,US1CASM0008,2013,12,10,0.0,__N,0.0,__N
2013-12-11,US1CASM0008,2013,12,11,0.0,__N,0.0,__N
2013-12-12,US1CASM0008,2013,12,12,0.0,__N,0.0,__N
2013-12-13,US1CASM0008,2013,12,13,0.0,__N,0.0,__N
2013-12-14,US1CASM0008,2013,12,14,0.0,__N,0.0,__N
2013-12-15,US1CASM0008,2013,12,15,0.0,__N,0.0,__N
2013-12-16,US1CASM0008,2013,12,16,0.0,__N,0.0,__N
2013-12-17,US1CASM0008,2013,12,17,0.0,__N,0.0,__N
2013-12-18,US1CASM0008,2013,12,18,0.0,__N,0.0,__N
2013-12-19,US1CASM0008,2013,12,19,0.0,__N,0.0,__N
2013-12-20,US1CASM0008,2013,12,20,0.0,__N,0.0,__N
2013-12-21,US1CASM0008,2013,12,21,0.0,__N,0.0,__N
2013-12-22,US1CASM0008,2013,12,22,0.0,__N,0.0,__N
2013-12-23,US1CASM0008,2013,12,23,0.0,__N,0.0,__N
2013-12-24,US1CASM0008,2013,12,24,0.0,__N,0.0,__N
2013-12-25,US1CASM0008,2013,12,25,0.0,__N,0.0,__N
2013-12-26,US1CASM0008,2013,12,26,0.0,__N,0.0,__N
2013-12-27,US1CASM0008,2013,12,27,0.0,__N,0.0,__N
2013-12-28,US1CASM0008,2013,12,28,0.0,__N,0.0,__N
2013-12-29,US1CASM0008,2013,12,29,0.0,__N,0.0,__N
2013-12-30,US1CASM0008,2013,12,30,0.0,__N,0.0,__N
2013-12-31,US1CASM0008,2013,12,31,0.0,__N,0.0,__N
2014-01-01,US1CASM0008,2014,01,1,0.0,__N,0.0,__N
2014-01-02,US1CASM0008,2014,01,2,0.0,__N,0.0,__N
2014-01-03,US1CASM0008,2014,01,3,0.0,__N,0.0,__N
2014-01-04,US1CASM0008,2014,01,4,0.0,__N,0.0,__N
2014-01-05,US1CASM0008,2014,01,5,0.0,__N,0.0,__N
2014-01-06,US1CASM0008,2014,01,6,0.0,__N,0.0,__N
2014-01-07,US1CASM0008,2014,01,7,0.0,__N,0.0,__N
2014-01-09,US1CASM0008,2014,01,9,0.0,__N,0.0,__N
2014-01-10,US1CASM0008,2014,01,10,0.0,__N,0.0,__N
2014-01-11,US1CASM0008,2014,01,11,0.0,__N,0.0,__N
2014-01-12,US1CASM0008,2014,01,12,0.0,__N,0.0,__N
2014-01-13,US1CASM0008,2014,01,13,0.0,__N,0.0,__N
2014-01-14,US1CASM0008,2014,01,14,0.0,__N,0.0,__N
2014-01-15,US1CASM0008,2014,01,15,0.0,__N,0.0,__N
2014-01-16,US1CASM0008,2014,01,16,0.0,__N,0.0,__N
2014-01-17,US1CASM0008,2014,01,17,0.0,__N,0.0,__N
2014-01-18,US1CASM0008,2014,01,18,0.0,__N,0.0,__N
2014-01-19,US1CASM0008,2014,01,19,0.0,__N,0.0,__N
2014-01-20,US1CASM0008,2014,01,20,0.0,__N,0.0,__N
2014-01-21,US1CASM0008,2014,01,21,0.0,__N,0.0,__N
2014-01-22,US1CASM0008,2014,01,22,0.0,__N,0.0,__N
2014-01-23,US1CASM0008,2014,01,23,0.0,__N,0.0,__N
2014-01-24,US1CASM0008,2014,01,24,0.0,__N,0.0,__N
2014-01-25,US1CASM0008,2014,01,25,0.0,__N,0.0,__N
2014-01-26,US1CASM0008,2014,01,26,0.0,__N,0.0,__N
2014-01-27,US1CASM0008,2014,01,27,0.0,__N,0.0,__N
2014-01-28,US1CASM0008,2014,01,28,0.0,__N,0.0,__N
2014-01-29,US1CASM0008,2014,01,29,0.0,__N,0.0,__N
2014-02-01,US1CASM0008,2014,02,1,0.0,__N,0.0,__N
2014-02-04,US1CASM0008,2014,02,4,0.0,__N,0.0,__N
2014-02-05,US1CASM0008,2014,02,5,0.0,__N,0.0,__N
2014-02-07,US1CASM0008,2014,02,7,0.0,__N,0.0,__N
2014-02-11,US1CASM0008,2014,02,11,0.0,__N,0.0,__N
2014-02-12,US1CASM0008,2014,02,12,0.0,__N,0.0,__N
2014-02-13,US1CASM0008,2014,02,13,0.0,__N,0.0,__N
2014-02-14,US1CASM0008,2014,02,14,0.0,__N,0.0,__N
2014-02-15,US1CASM0008,2014,02,15,0.0,__N,0.0,__N
2014-02-17,US1CASM0008,2014,02,17,0.0,__N,0.0,__N
2014-02-18,US1CASM0008,2014,02,18,0.0,__N,0.0,__N
2014-02-20,US1CASM0008,2014,02,20,0.0,__N,0.0,__N
2014-02-21,US1CASM0008,2014,02,21,0.0,__N,0.0,__N
2014-02-22,US1CASM0008,2014,02,22,0.0,__N,0.0,__N
2014-02-23,US1CASM0008,2014,02,23,0.0,__N,0.0,__N
2014-02-24,US1CASM0008,2014,02,24,0.0,__N,0.0,__N
2014-02-25,US1CASM0008,2014,02,25,0.0,__N,0.0,__N
2014-02-26,US1CASM0008,2014,02,26,0.0,__N,0.0,__N
2014-03-03,US1CASM0008,2014,03,3,0.0,__N,0.0,__N
2014-03-05,US1CASM0008,2014,03,5,0.0,__N,0.0,__N
2014-03-07,US1CASM0008,2014,03,7,0.0,__N,0.0,__N
2014-03-08,US1CASM0008,2014,03,8,0.0,__N,0.0,__N
2014-03-09,US1CASM0008,2014,03,9,0.0,__N,0.0,__N
2014-03-10,US1CASM0008,2014,03,10,0.0,__N,0.0,__N
2014-03-11,US1CASM0008,2014,03,11,0.0,__N,0.0,__N
2014-03-12,US1CASM0008,2014,03,12,0.0,__N,0.0,__N
2014-03-13,US1CASM0008,2014,03,13,0.0,__N,0.0,__N
2014-03-14,US1CASM0008,2014,03,14,0.0,__N,0.0,__N
2014-03-15,US1CASM0008,2014,03,15,0.0,__N,0.0,__N
2014-03-16,US1CASM0008,2014,03,16,0.0,__N,0.0,__N
2014-03-17,US1CASM0008,2014,03,17,0.0,__N,0.0,__N
2014-03-18,US1CASM0008,2014,03,18,0.0,__N,0.0,__N
2014-03-19,US1CASM0008,2014,03,19,0.0,__N,0.0,__N
2014-03-20,US1CASM0008,2014,03,20,0.0,__N,0.0,__N
2014-03-21,US1CASM0008,2014,03,21,0.0,__N,0.0,__N
2014-03-22,US1CASM0008,2014,03,22,0.0,__N,0.0,__N
2014-03-23,US1CASM0008,2014,03,23,0.0,__N,0.0,__N
2014-03-31,US1CASM0008,2014,03,31,0.0,__N,0.0,__N
2014-04-03,US1CASM0008,2014,04,3,0.0,__N,0.0,__N
2014-04-06,US1CASM0008,2014,04,6,0.0,__N,0.0,__N
2014-04-07,US1CASM0008,2014,04,7,0.0,__N,0.0,__N
2014-04-08,US1CASM0008,2014,04,8,0.0,__N,0.0,__N
2014-04-09,US1CASM0008,2014,04,9,0.0,__N,0.0,__N
2014-04-10,US1CASM0008,2014,04,10,0.0,__N,0.0,__N
2014-04-11,US1CASM0008,2014,04,11,0.0,__N,0.0,__N
2014-04-12,US1CASM0008,2014,04,12,0.0,__N,0.0,__N
2014-04-13,US1CASM0008,2014,04,13,0.0,__N,0.0,__N
2014-04-14,US1CASM0008,2014,04,14,0.0,__N,0.0,__N
2014-04-15,US1CASM0008,2014,04,15,0.0,__N,0.0,__N
2014-04-16,US1CASM0008,2014,04,16,0.0,__N,0.0,__N
2014-04-17,US1CASM0008,2014,04,17,0.0,__N,0.0,__N
2014-04-18,US1CASM0008,2014,04,18,0.0,__N,0.0,__N
2014-04-19,US1CASM0008,2014,04,19,0.0,__N,0.0,__N
2014-04-20,US1CASM0008,2014,04,20,0.0,__N,0.0,__N
2014-04-21,US1CASM0008,2014,04,21,0.0,__N,0.0,__N
2014-04-22,US1CASM0008,2014,04,22,0.0,__N,0.0,__N
2014-04-23,US1CASM0008,2014,04,23,0.0,__N,0.0,__N
2014-04-24,US1CASM0008,2014,04,24,0.0,__N,0.0,__N
2014-04-27,US1CASM0008,2014,04,27,0.0,__N,0.0,__N
2014-04-28,US1CASM0008,2014,04,28,0.0,__N,0.0,__N
2014-04-29,US1CASM0008,2014,04,29,0.0,__N,0.0,__N
2014-04-30,US1CASM0008,2014,04,30,0.0,__N,0.0,__N
2014-05-01,US1CASM0008,2014,05,1,0.0,__N,0.0,__N
2014-05-02,US1CASM0008,2014,05,2,0.0,__N,0.0,__N
2014-05-03,US1CASM0008,2014,05,3,0.0,__N,0.0,__N
2014-05-04,US1CASM0008,2014,05,4,0.0,__N,0.0,__N
2014-05-05,US1CASM0008,2014,05,5,0.0,__N,0.0,__N
2014-05-06,US1CASM0008,2014,05,6,0.0,__N,0.0,__N
2014-05-07,US1CASM0008,2014,05,7,0.0,__N,0.0,__N
2014-05-08,US1CASM0008,2014,05,8,0.0,__N,0.0,__N
2014-05-09,US1CASM0008,2014,05,9,0.0,__N,0.0,__N
2014-05-10,US1CASM0008,2014,05,10,0.0,__N,0.0,__N
2014-05-11,US1CASM0008,2014,05,11,0.0,__N,0.0,__N
2014-05-12,US1CASM0008,2014,05,12,0.0,__N,0.0,__N
2014-05-13,US1CASM0008,2014,05,13,0.0,__N,0.0,__N
2014-05-14,US1CASM0008,2014,05,14,0.0,__N,0.0,__N
2014-05-15,US1CASM0008,2014,05,15,0.0,__N,0.0,__N
2014-05-16,US1CASM0008,2014,05,16,0.0,__N,0.0,__N
2014-05-17,US1CASM0008,2014,05,17,0.0,__N,0.0,__N
2014-05-18,US1CASM0008,2014,05,18,0.0,__N,0.0,__N
2014-05-19,US1CASM0008,2014,05,19,0.0,__N,0.0,__N
2014-05-20,US1CASM0008,2014,05,20,0.0,__N,0.0,__N
2014-05-21,US1CASM0008,2014,05,21,0.0,__N,0.0,__N
2014-05-22,US1CASM0008,2014,05,22,0.0,__N,0.0,__N
2014-05-23,US1CASM0008,2014,05,23,0.0,__N,0.0,__N
2014-05-24,US1CASM0008,2014,05,24,0.0,__N,0.0,__N
2014-05-25,US1CASM0008,2014,05,25,0.0,__N,0.0,__N
2014-05-26,US1CASM0008,2014,05,26,0.0,__N,0.0,__N
2014-05-27,US1CASM0008,2014,05,27,0.0,__N,0.0,__N
2014-05-28,US1CASM0008,2014,05,28,0.0,__N,0.0,__N
2014-05-29,US1CASM0008,2014,05,29,0.0,__N,0.0,__N
2014-05-30,US1CASM0008,2014,05,30,0.0,__N,0.0,__N
2014-05-31,US1CASM0008,2014,05,31,0.0,__N,0.0,__N
2014-06-01,US1CASM0008,2014,06,1,0.0,__N,0.0,__N
2014-06-02,US1CASM0008,2014,06,2,0.0,__N,0.0,__N
2014-06-03,US1CASM0008,2014,06,3,0.0,__N,0.0,__N
2014-06-04,US1CASM0008,2014,06,4,0.0,__N,0.0,__N
2014-06-05,US1CASM0008,2014,06,5,0.0,__N,0.0,__N
2014-06-06,US1CASM0008,2014,06,6,0.0,__N,0.0,__N
2014-06-07,US1CASM0008,2014,06,7,0.0,__N,0.0,__N
2014-06-08,US1CASM0008,2014,06,8,0.0,__N,0.0,__N
2014-06-09,US1CASM0008,2014,06,9,0.0,__N,0.0,__N
2014-06-10,US1CASM0008,2014,06,10,0.0,__N,0.0,__N
2014-06-11,US1CASM0008,2014,06,11,0.0,__N,0.0,__N
2014-06-12,US1CASM0008,2014,06,12,0.0,__N,0.0,__N
2014-06-13,US1CASM0008,2014,06,13,0.0,__N,0.0,__N
2014-06-14,US1CASM0008,2014,06,14,0.0,__N,0.0,__N
2014-06-15,US1CASM0008,2014,06,15,0.0,__N,0.0,__N
2014-06-16,US1CASM0008,2014,06,16,0.0,__N,0.0,__N
2014-06-17,US1CASM0008,2014,06,17,0.0,__N,0.0,__N
2014-06-18,US1CASM0008,2014,06,18,0.0,__N,0.0,__N
2014-06-19,US1CASM0008,2014,06,19,0.0,__N,0.0,__N
2014-06-20,US1CASM0008,2014,06,20,0.0,__N,0.0,__N
2014-06-21,US1CASM0008,2014,06,21,0.0,__N,0.0,__N
2014-06-22,US1CASM0008,2014,06,22,0.0,__N,0.0,__N
2014-06-23,US1CASM0008,2014,06,23,0.0,__N,0.0,__N
2014-06-24,US1CASM0008,2014,06,24,0.0,__N,0.0,__N
2014-06-25,US1CASM0008,2014,06,25,0.0,__N,0.0,__N
2014-06-26,US1CASM0008,2014,06,26,0.0,__N,0.0,__N
2014-06-27,US1CASM0008,2014,06,27,0.0,__N,0.0,__N
2014-06-28,US1CASM0008,2014,06,28,0.0,__N,0.0,__N
2014-06-29,US1CASM0008,2014,06,29,0.0,__N,0.0,__N
2014-06-30,US1CASM0008,2014,06,30,0.0,__N,0.0,__N
2014-07-01,US1CASM0008,2014,07,1,0.0,__N,0.0,__N
2014-07-02,US1CASM0008,2014,07,2,0.0,__N,0.0,__N
2014-07-03,US1CASM0008,2014,07,3,0.0,__N,0.0,__N
2014-07-04,US1CASM0008,2014,07,4,0.0,__N,0.0,__N
2014-07-05,US1CASM0008,2014,07,5,0.0,__N,0.0,__N
2014-07-06,US1CASM0008,2014,07,6,0.0,__N,0.0,__N
2014-07-07,US1CASM0008,2014,07,7,0.0,__N,0.0,__N
2014-07-08,US1CASM0008,2014,07,8,0.0,__N,0.0,__N
2014-07-09,US1CASM0008,2014,07,9,0.0,__N,0.0,__N
2014-07-10,US1CASM0008,2014,07,10,0.0,__N,0.0,__N
2014-07-11,US1CASM0008,2014,07,11,0.0,__N,0.0,__N
2014-07-12,US1CASM0008,2014,07,12,0.0,__N,0.0,__N
2014-07-13,US1CASM0008,2014,07,13,0.0,__N,0.0,__N
2014-07-14,US1CASM0008,2014,07,14,0.0,__N,0.0,__N
2014-07-15,US1CASM0008,2014,07,15,0.0,__N,0.0,__N
2014-07-16,US1CASM0008,2014,07,16,0.0,__N,0.0,__N
2014-07-17,US1CASM0008,2014,07,17,0.0,__N,0.0,__N
2014-07-18,US1CASM0008,2014,07,18,0.0,__N,0.0,__N
2014-07-19,US1CASM0008,2014,07,19,0.0,__N,0.0,__N
2014-07-20,US1CASM0008,2014,07,20,0.0,__N,0.0,__N
2014-07-21,US1CASM0008,2014,07,21,0.0,__N,0.0,__N
2014-07-22,US1CASM0008,2014,07,22,0.0,__N,0.0,__N
2014-07-23,US1CASM0008,2014,07,23,0.0,__N,0.0,__N
2014-07-24,US1CASM0008,2014,07,24,0.0,__N,0.0,__N
2014-07-25,US1CASM0008,2014,07,25,0.0,__N,0.0,__N
2014-07-26,US1CASM0008,2014,07,26,0.0,__N,0.0,__N
2014-07-27,US1CASM0008,2014,07,27,0.0,__N,0.0,__N
2014-07-28,US1CASM0008,2014,07,28,0.0,__N,0.0,__N
2014-07-29,US1CASM0008,2014,07,29,0.0,__N,0.0,__N
2014-07-30,US1CASM0008,2014,07,30,0.0,__N,0.0,__N
2014-07-31,US1CASM0008,2014,07,31,0.0,__N,0.0,__N
2014-08-01,US1CASM0008,2014,08,1,0.0,__N,0.0,__N
2014-08-02,US1CASM0008,2014,08,2,0.0,__N,0.0,__N
2014-08-03,US1CASM0008,2014,08,3,0.0,__N,0.0,__N
2014-08-04,US1CASM0008,2014,08,4,0.0,__N,0.0,__N
2014-08-05,US1CASM0008,2014,08,5,0.0,__N,0.0,__N
2014-08-06,US1CASM0008,2014,08,6,0.0,__N,0.0,__N
2014-08-07,US1CASM0008,2014,08,7,0.0,__N,0.0,__N
2014-08-08,US1CASM0008,2014,08,8,0.0,__N,0.0,__N
2014-08-09,US1CASM0008,2014,08,9,0.0,__N,0.0,__N
2014-08-10,US1CASM0008,2014,08,10,0.0,__N,0.0,__N
2014-08-11,US1CASM0008,2014,08,11,0.0,__N,0.0,__N
2014-08-12,US1CASM0008,2014,08,12,0.0,__N,0.0,__N
2014-08-13,US1CASM0008,2014,08,13,0.0,__N,0.0,__N
2014-08-14,US1CASM0008,2014,08,14,0.0,__N,0.0,__N
2014-08-15,US1CASM0008,2014,08,15,0.0,__N,0.0,__N
2014-08-16,US1CASM0008,2014,08,16,0.0,__N,0.0,__N
2014-08-17,US1CASM0008,2014,08,17,0.0,__N,0.0,__N
2014-08-18,US1CASM0008,2014,08,18,0.0,__N,0.0,__N
2014-08-19,US1CASM0008,2014,08,19,0.0,__N,0.0,__N
2014-08-20,US1CASM0008,2014,08,20,0.0,__N,0.0,__N
2014-08-21,US1CASM0008,2014,08,21,0.0,__N,0.0,__N
2014-08-22,US1CASM0008,2014,08,22,0.0,__N,0.0,__N
2014-08-23,US1CASM0008,2014,08,23,0.0,__N,0.0,__N
2014-08-24,US1CASM0008,2014,08,24,0.0,__N,0.0,__N
2014-08-25,US1CASM0008,2014,08,25,0.0,__N,0.0,__N
2014-08-26,US1CASM0008,2014,08,26,0.0,__N,0.0,__N
2014-08-27,US1CASM0008,2014,08,27,0.0,__N,0.0,__N
2014-08-28,US1CASM0008,2014,08,28,0.0,__N,0.0,__N
2014-08-29,US1CASM0008,2014,08,29,0.0,__N,0.0,__N
2014-08-30,US1CASM0008,2014,08,30,0.0,__N,0.0,__N
2014-08-31,US1CASM0008,2014,08,31,0.0,__N,0.0,__N
2014-09-01,US1CASM0008,2014,09,1,0.0,__N,0.0,__N
2014-09-02,US1CASM0008,2014,09,2,0.0,__N,0.0,__N
2014-09-03,US1CASM0008,2014,09,3,0.0,__N,0.0,__N
2014-09-04,US1CASM0008,2014,09,4,0.0,__N,0.0,__N
2014-09-05,US1CASM0008,2014,09,5,0.0,__N,0.0,__N
2014-09-06,US1CASM0008,2014,09,6,0.0,__N,0.0,__N
2014-09-07,US1CASM0008,2014,09,7,0.0,__N,0.0,__N
2014-09-08,US1CASM0008,2014,09,8,0.0,__N,0.0,__N
2014-09-09,US1CASM0008,2014,09,9,0.0,__N,0.0,__N
2014-09-10,US1CASM0008,2014,09,10,0.0,__N,0.0,__N
2014-09-11,US1CASM0008,2014,09,11,0.0,__N,0.0,__N
2014-09-12,US1CASM0008,2014,09,12,0.0,__N,0.0,__N
2014-09-13,US1CASM0008,2014,09,13,0.0,__N,0.0,__N
2014-09-14,US1CASM0008,2014,09,14,0.0,__N,0.0,__N
2014-09-15,US1CASM0008,2014,09,15,0.0,__N,0.0,__N
2014-09-16,US1CASM0008,2014,09,16,0.0,__N,0.0,__N
2014-09-17,US1CASM0008,2014,09,17,0.0,__N,0.0,__N
2014-09-18,US1CASM0008,2014,09,18,0.0,__N,0.0,__N
2014-09-19,US1CASM0008,2014,09,19,0.0,__N,0.0,__N
2014-09-20,US1CASM0008,2014,09,20,0.0,__N,0.0,__N
2014-09-21,US1CASM0008,2014,09,21,0.0,__N,0.0,__N
2014-09-22,US1CASM0008,2014,09,22,0.0,__N,0.0,__N
2014-09-23,US1CASM0008,2014,09,23,0.0,__N,0.0,__N
2014-09-24,US1CASM0008,2014,09,24,0.0,__N,0.0,__N
2014-09-27,US1CASM0008,2014,09,27,0.0,__N,0.0,__N
2014-09-28,US1CASM0008,2014,09,28,0.0,__N,0.0,__N
2014-09-29,US1CASM0008,2014,09,29,0.0,__N,0.0,__N
2014-09-30,US1CASM0008,2014,09,30,0.0,__N,0.0,__N
2014-10-01,US1CASM0008,2014,10,1,0.0,__N,0.0,__N
2014-10-02,US1CASM0008,2014,10,2,0.0,__N,0.0,__N
2014-10-03,US1CASM0008,2014,10,3,0.0,__N,0.0,__N
2014-10-04,US1CASM0008,2014,10,4,0.0,__N,0.0,__N
2014-10-05,US1CASM0008,2014,10,5,0.0,__N,0.0,__N
2014-10-06,US1CASM0008,2014,10,6,0.0,__N,0.0,__N
2014-10-07,US1CASM0008,2014,10,7,0.0,__N,0.0,__N
2014-10-08,US1CASM0008,2014,10,8,0.0,__N,0.0,__N
2014-10-09,US1CASM0008,2014,10,9,0.0,__N,0.0,__N
2014-10-10,US1CASM0008,2014,10,10,0.0,__N,0.0,__N
2014-10-11,US1CASM0008,2014,10,11,0.0,__N,0.0,__N
2014-10-12,US1CASM0008,2014,10,12,0.0,__N,0.0,__N
2014-10-13,US1CASM0008,2014,10,13,0.0,__N,0.0,__N
2014-10-14,US1CASM0008,2014,10,14,0.0,__N,0.0,__N
2014-10-15,US1CASM0008,2014,10,15,0.0,__N,0.0,__N
2014-10-16,US1CASM0008,2014,10,16,0.0,__N,0.0,__N
2014-10-17,US1CASM0008,2014,10,17,0.0,__N,0.0,__N
2014-10-18,US1CASM0008,2014,10,18,0.0,__N,0.0,__N
2014-10-19,US1CASM0008,2014,10,19,0.0,__N,0.0,__N
2014-10-20,US1CASM0008,2014,10,20,0.0,__N,0.0,__N
2014-10-21,US1CASM0008,2014,10,21,0.0,__N,0.0,__N
2014-10-22,US1CASM0008,2014,10,22,0.0,__N,0.0,__N
2014-10-23,US1CASM0008,2014,10,23,0.0,__N,0.0,__N
2014-10-24,US1CASM0008,2014,10,24,0.0,__N,0.0,__N
2014-10-27,US1CASM0008,2014,10,27,0.0,__N,0.0,__N
2014-10-28,US1CASM0008,2014,10,28,0.0,__N,0.0,__N
2014-10-29,US1CASM0008,2014,10,29,0.0,__N,0.0,__N
2014-10-30,US1CASM0008,2014,10,30,0.0,__N,0.0,__N
2014-10-31,US1CASM0008,2014,10,31,0.0,__N,0.0,__N
2014-11-02,US1CASM0008,2014,11,2,0.0,__N,0.0,__N
2014-11-03,US1CASM0008,2014,11,3,0.0,__N,0.0,__N
2014-11-04,US1CASM0008,2014,11,4,0.0,__N,0.0,__N
2014-11-05,US1CASM0008,2014,11,5,0.0,__N,0.0,__N
2014-11-06,US1CASM0008,2014,11,6,0.0,__N,0.0,__N
